mean_std,max_std,cv,ci_width,coefficient_of_variation,mean_ci_width,max_uncertainty,mean_uncertainty,error_percent
5.0953101890627295e-05,0.00509828794747591,0.0029568213503807783,0.00016555155161768198,0.0029568213503807783,0.00016555155161768198,0.00509828794747591,5.0953101890627295e-05,0.5
0.00010496898175915703,0.010448361746966839,0.006117755547165871,0.000339010264724493,0.006117755547165871,0.000339010264724493,0.010448361746966839,0.00010496898175915703,1.0
0.00022527039982378483,0.02259507030248642,0.013212929479777813,0.0007203460554592311,0.013212929479777813,0.0007203460554592311,0.02259507030248642,0.00022527039982378483,2.0
0.0006325756548903883,0.06768044084310532,0.036408230662345886,0.002005418762564659,0.036408230662345886,0.002005418762564659,0.06768044084310532,0.0006325756548903883,5.0
0.0012206638930365443,0.12554214894771576,0.06618360430002213,0.003947180695831776,0.06618360430002213,0.003947180695831776,0.12554214894771576,0.0012206638930365443,10.0
