mean_std,max_std,cv,ci_width,coefficient_of_variation,mean_ci_width,max_uncertainty,mean_uncertainty,error_percent
5.6831635447451845e-05,0.0003587655955925584,0.0029305715579539537,0.00018748719594441354,0.0029305715579539537,0.00018748719594441354,0.0003587655955925584,5.6831635447451845e-05,0.5
0.00011345731763867661,0.0007159598171710968,0.005850485526025295,0.00037481304025277495,0.005850485526025295,0.00037481304025277495,0.0007159598171710968,0.00011345731763867661,1.0
0.0002252693084301427,0.0014190333895385265,0.011616701260209084,0.0007448352407664061,0.011616701260209084,0.0007448352407664061,0.0014190333895385265,0.0002252693084301427,2.0
0.0005379467038437724,0.003345625475049019,0.027759240940213203,0.0017806172836571932,0.027759240940213203,0.0017806172836571932,0.003345625475049019,0.0005379467038437724,5.0
0.0009602720965631306,0.00573916407302022,0.04969361051917076,0.00315869296900928,0.04969361051917076,0.00315869296900928,0.00573916407302022,0.0009602720965631306,10.0
