mean_std,max_std,cv,ci_width,coefficient_of_variation,mean_ci_width,max_uncertainty,mean_uncertainty,error_percent
5.096642780699767e-05,0.00527302548289299,0.0029767134692519903,0.00016571693413425237,0.0029767134692519903,0.00016571693413425237,0.00527302548289299,5.096642780699767e-05,0.5
0.00010492258297745138,0.010782783851027489,0.006159296724945307,0.0003388365148566663,0.006159296724945307,0.0003388365148566663,0.010782783851027489,0.00010492258297745138,1.0
0.00022499197802972049,0.02319604717195034,0.013316410593688488,0.0007184937130659819,0.013316410593688488,0.0007184937130659819,0.02319604717195034,0.00022499197802972049,2.0
0.0006335839279927313,0.06875649094581604,0.03686968982219696,0.0020063123665750027,0.03686968982219696,0.0020063123665750027,0.06875649094581604,0.0006335839279927313,5.0
0.0012265646364539862,0.12837083637714386,0.06698068976402283,0.003963753581047058,0.06698068976402283,0.003963753581047058,0.12837083637714386,0.0012265646364539862,10.0
