mean_std,max_std,cv,ci_width,coefficient_of_variation,mean_ci_width,max_uncertainty,mean_uncertainty,error_percent
4.3678388465195894e-05,0.0035815949086099863,0.0024895770475268364,0.00014252413529902697,0.0024895770475268364,0.00014252413529902697,0.0035815949086099863,4.3678388465195894e-05,0.5
8.889291348168626e-05,0.0073304325342178345,0.005073071923106909,0.00028863598708994687,0.005073071923106909,0.00028863598708994687,0.0073304325342178345,8.889291348168626e-05,1.0
0.00018637394532561302,0.01579851284623146,0.010651804506778717,0.0005986663745716214,0.010651804506778717,0.0005986663745716214,0.01579851284623146,0.00018637394532561302,2.0
0.000509386183694005,0.04790418595075607,0.028793111443519592,0.0016147169517353177,0.028793111443519592,0.0016147169517353177,0.04790418595075607,0.000509386183694005,5.0
0.0009944357443600893,0.09696923196315765,0.054254159331321716,0.0032185909803956747,0.054254159331321716,0.0032185909803956747,0.09696923196315765,0.0009944357443600893,10.0
