mean_std,max_std,cv,ci_width,coefficient_of_variation,mean_ci_width,max_uncertainty,mean_uncertainty,error_percent
3.8470836443593726e-05,0.0002154555986635387,0.00205480819568038,0.00012655465980060399,0.00205480819568038,0.00012655465980060399,0.0002154555986635387,3.8470836443593726e-05,0.5
7.693779480177909e-05,0.0004308063071221113,0.004109550267457962,0.0002530856872908771,0.004109550267457962,0.0002530856872908771,0.0004308063071221113,7.693779480177909e-05,1.0
0.00015392866043839604,0.0008615003316663206,0.008222528733313084,0.0005050082108937204,0.008222528733313084,0.0005050082108937204,0.0008615003316663206,0.00015392866043839604,2.0
0.000385337887564674,0.0021510275546461344,0.0205888319760561,0.0012605293886736035,0.0205888319760561,0.0012605293886736035,0.0021510275546461344,0.000385337887564674,5.0
0.0007570008165203035,0.004165612161159515,0.04047565907239914,0.002460299525409937,0.04047565907239914,0.002460299525409937,0.004165612161159515,0.0007570008165203035,10.0
